#CHROM	POS	data/sample18/alignment.bam
NC_006432.1	1	3
NC_006432.1	2	5
NC_006432.1	3	5
NC_006432.1	4	5
NC_006432.1	5	5
NC_006432.1	6	5
NC_006432.1	7	5
NC_006432.1	8	5
NC_006432.1	9	5
NC_006432.1	10	5
NC_006432.1	11	5
NC_006432.1	12	5
NC_006432.1	13	5
NC_006432.1	14	7
NC_006432.1	15	7
NC_006432.1	16	7
NC_006432.1	17	7
NC_006432.1	18	7
NC_006432.1	19	9
NC_006432.1	20	9
NC_006432.1	21	9
NC_006432.1	22	9
NC_006432.1	23	9
NC_006432.1	24	11
NC_006432.1	25	11
NC_006432.1	26	12
NC_006432.1	27	12
NC_006432.1	28	12
NC_006432.1	29	12
NC_006432.1	30	12
NC_006432.1	31	12
NC_006432.1	32	12
NC_006432.1	33	12
NC_006432.1	34	12
NC_006432.1	35	12
NC_006432.1	36	12
NC_006432.1	37	13
NC_006432.1	38	14
NC_006432.1	39	14
NC_006432.1	40	14
NC_006432.1	41	15
NC_006432.1	42	19
NC_006432.1	43	21
NC_006432.1	44	43
NC_006432.1	45	55
NC_006432.1	46	60
NC_006432.1	47	62
NC_006432.1	48	64
NC_006432.1	49	66
NC_006432.1	50	66
NC_006432.1	51	68
NC_006432.1	52	72
NC_006432.1	53	74
NC_006432.1	54	76
NC_006432.1	55	76
NC_006432.1	56	79
NC_006432.1	57	81
NC_006432.1	58	108
NC_006432.1	59	112
NC_006432.1	60	112
NC_006432.1	61	114
NC_006432.1	62	117
NC_006432.1	63	117
NC_006432.1	64	117
NC_006432.1	65	117
NC_006432.1	66	119
NC_006432.1	67	123
NC_006432.1	68	123
NC_006432.1	69	123
NC_006432.1	70	125
NC_006432.1	71	128
NC_006432.1	72	128
NC_006432.1	73	127
NC_006432.1	74	127
NC_006432.1	75	126
NC_006432.1	76	128
NC_006432.1	77	126
NC_006432.1	78	130
NC_006432.1	79	131
NC_006432.1	80	131
NC_006432.1	81	133
NC_006432.1	82	146
NC_006432.1	83	147
NC_006432.1	84	147
NC_006432.1	85	147
NC_006432.1	86	148
NC_006432.1	87	150
NC_006432.1	88	160
NC_006432.1	89	159
NC_006432.1	90	159
NC_006432.1	91	159
NC_006432.1	92	160
NC_006432.1	93	162
NC_006432.1	94	165
NC_006432.1	95	165
NC_006432.1	96	165
NC_006432.1	97	165
NC_006432.1	98	166
NC_006432.1	99	166
NC_006432.1	100	175
NC_006432.1	101	175
NC_006432.1	102	175
NC_006432.1	103	175
NC_006432.1	104	182
NC_006432.1	105	184
NC_006432.1	106	187
NC_006432.1	107	191
NC_006432.1	108	194
NC_006432.1	109	194
NC_006432.1	110	198
NC_006432.1	111	212
NC_006432.1	112	212
NC_006432.1	113	214
NC_006432.1	114	216
NC_006432.1	115	217
NC_006432.1	116	219
NC_006432.1	117	217
NC_006432.1	118	218
NC_006432.1	119	200
NC_006432.1	120	190
NC_006432.1	121	185
NC_006432.1	122	184
NC_006432.1	123	182
NC_006432.1	124	181
NC_006432.1	125	188
NC_006432.1	126	190
NC_006432.1	127	190
NC_006432.1	128	190
NC_006432.1	129	189
NC_006432.1	130	199
NC_006432.1	131	215
NC_006432.1	132	217
NC_006432.1	133	191
NC_006432.1	134	196
NC_006432.1	135	221
NC_006432.1	136	229
NC_006432.1	137	227
NC_006432.1	138	233
NC_006432.1	139	239
NC_006432.1	140	259
NC_006432.1	141	258
NC_006432.1	142	256
NC_006432.1	143	263
NC_006432.1	144	268
NC_006432.1	145	267
NC_006432.1	146	266
NC_006432.1	147	273
NC_006432.1	148	279
NC_006432.1	149	291
NC_006432.1	150	292
NC_006432.1	151	290
NC_006432.1	152	295
NC_006432.1	153	293
NC_006432.1	154	296
NC_006432.1	155	319
NC_006432.1	156	318
NC_006432.1	157	309
NC_006432.1	158	315
NC_006432.1	159	327
NC_006432.1	160	331
NC_006432.1	161	351
NC_006432.1	162	354
NC_006432.1	163	345
NC_006432.1	164	348
NC_006432.1	165	352
NC_006432.1	166	356
NC_006432.1	167	357
NC_006432.1	168	359
NC_006432.1	169	363
NC_006432.1	170	367
NC_006432.1	171	374
NC_006432.1	172	377
NC_006432.1	173	376
NC_006432.1	174	376
NC_006432.1	175	372
NC_006432.1	176	374
NC_006432.1	177	378
NC_006432.1	178	387
NC_006432.1	179	393
NC_006432.1	180	404
NC_006432.1	181	412
NC_006432.1	182	412
NC_006432.1	183	415
NC_006432.1	184	422
NC_006432.1	185	419
NC_006432.1	186	409
NC_006432.1	187	412
NC_006432.1	188	418
NC_006432.1	189	425
NC_006432.1	190	429
NC_006432.1	191	445
NC_006432.1	192	460
NC_006432.1	193	537
NC_006432.1	194	534
NC_006432.1	195	540
NC_006432.1	196	569
NC_006432.1	197	618
NC_006432.1	198	647
NC_006432.1	199	661
NC_006432.1	200	662
NC_006432.1	201	666
NC_006432.1	202	682
NC_006432.1	203	707
NC_006432.1	204	709
NC_006432.1	205	701
NC_006432.1	206	701
NC_006432.1	207	704
NC_006432.1	208	721
NC_006432.1	209	725
NC_006432.1	210	704
NC_006432.1	211	705
NC_006432.1	212	708
NC_006432.1	213	707
NC_006432.1	214	701
NC_006432.1	215	683
NC_006432.1	216	690
NC_006432.1	217	690
NC_006432.1	218	716
NC_006432.1	219	729
NC_006432.1	220	733
NC_006432.1	221	743
NC_006432.1	222	747
NC_006432.1	223	748
NC_006432.1	224	748
NC_006432.1	225	752
