#CHROM	POS	data/sample09/alignment.bam
NC_006432.1	1	14
NC_006432.1	2	17
NC_006432.1	3	17
NC_006432.1	4	17
NC_006432.1	5	17
NC_006432.1	6	17
NC_006432.1	7	17
NC_006432.1	8	18
NC_006432.1	9	18
NC_006432.1	10	22
NC_006432.1	11	25
NC_006432.1	12	31
NC_006432.1	13	32
NC_006432.1	14	33
NC_006432.1	15	35
NC_006432.1	16	36
NC_006432.1	17	38
NC_006432.1	18	40
NC_006432.1	19	42
NC_006432.1	20	42
NC_006432.1	21	44
NC_006432.1	22	44
NC_006432.1	23	44
NC_006432.1	24	69
NC_006432.1	25	69
NC_006432.1	26	69
NC_006432.1	27	69
NC_006432.1	28	69
NC_006432.1	29	69
NC_006432.1	30	70
NC_006432.1	31	70
NC_006432.1	32	70
NC_006432.1	33	70
NC_006432.1	34	72
NC_006432.1	35	72
NC_006432.1	36	72
NC_006432.1	37	76
NC_006432.1	38	80
NC_006432.1	39	81
NC_006432.1	40	84
NC_006432.1	41	105
NC_006432.1	42	186
NC_006432.1	43	213
NC_006432.1	44	310
NC_006432.1	45	448
NC_006432.1	46	490
NC_006432.1	47	519
NC_006432.1	48	557
NC_006432.1	49	569
NC_006432.1	50	572
NC_006432.1	51	589
NC_006432.1	52	631
NC_006432.1	53	655
NC_006432.1	54	677
NC_006432.1	55	678
NC_006432.1	56	693
NC_006432.1	57	703
NC_006432.1	58	849
NC_006432.1	59	868
NC_006432.1	60	874
NC_006432.1	61	886
NC_006432.1	62	944
NC_006432.1	63	950
NC_006432.1	64	950
NC_006432.1	65	970
NC_006432.1	66	985
NC_006432.1	67	1007
NC_006432.1	68	1012
NC_006432.1	69	1009
NC_006432.1	70	1065
NC_006432.1	71	1096
NC_006432.1	72	1100
NC_006432.1	73	1110
NC_006432.1	74	1109
NC_006432.1	75	1115
NC_006432.1	76	1139
NC_006432.1	77	1152
NC_006432.1	78	1171
NC_006432.1	79	1174
NC_006432.1	80	1182
NC_006432.1	81	1199
NC_006432.1	82	1288
NC_006432.1	83	1290
NC_006432.1	84	1304
NC_006432.1	85	1304
NC_006432.1	86	1308
NC_006432.1	87	1319
NC_006432.1	88	1416
NC_006432.1	89	1424
NC_006432.1	90	1425
NC_006432.1	91	1427
NC_006432.1	92	1444
NC_006432.1	93	1463
NC_006432.1	94	1539
NC_006432.1	95	1550
NC_006432.1	96	1545
NC_006432.1	97	1550
NC_006432.1	98	1559
NC_006432.1	99	1573
NC_006432.1	100	1624
NC_006432.1	101	1628
NC_006432.1	102	1630
NC_006432.1	103	1633
NC_006432.1	104	1682
NC_006432.1	105	1704
NC_006432.1	106	1721
NC_006432.1	107	1747
NC_006432.1	108	1758
NC_006432.1	109	1772
NC_006432.1	110	1830
NC_006432.1	111	1887
NC_006432.1	112	1933
NC_006432.1	113	1968
NC_006432.1	114	1998
NC_006432.1	115	2015
NC_006432.1	116	2019
NC_006432.1	117	1986
NC_006432.1	118	1977
NC_006432.1	119	1918
NC_006432.1	120	1806
NC_006432.1	121	1796
NC_006432.1	122	1784
NC_006432.1	123	1760
NC_006432.1	124	1751
NC_006432.1	125	1803
NC_006432.1	126	1810
NC_006432.1	127	1805
NC_006432.1	128	1799
NC_006432.1	129	1795
NC_006432.1	130	1955
NC_006432.1	131	2030
NC_006432.1	132	2039
NC_006432.1	133	1922
NC_006432.1	134	2028
NC_006432.1	135	2248
NC_006432.1	136	2338
NC_006432.1	137	2294
NC_006432.1	138	2345
NC_006432.1	139	2395
NC_006432.1	140	2531
NC_006432.1	141	2533
NC_006432.1	142	2533
NC_006432.1	143	2588
NC_006432.1	144	2632
NC_006432.1	145	2592
NC_006432.1	146	2595
NC_006432.1	147	2633
NC_006432.1	148	2678
NC_006432.1	149	2802
NC_006432.1	150	2831
NC_006432.1	151	2852
NC_006432.1	152	2869
NC_006432.1	153	2862
NC_006432.1	154	2882
NC_006432.1	155	3060
NC_006432.1	156	3098
NC_006432.1	157	3028
NC_006432.1	158	3076
NC_006432.1	159	3117
NC_006432.1	160	3226
NC_006432.1	161	3414
NC_006432.1	162	3484
NC_006432.1	163	3431
NC_006432.1	164	3450
NC_006432.1	165	3485
NC_006432.1	166	3534
NC_006432.1	167	3562
NC_006432.1	168	3576
NC_006432.1	169	3606
NC_006432.1	170	3627
NC_006432.1	171	3705
NC_006432.1	172	3734
NC_006432.1	173	3744
NC_006432.1	174	3720
NC_006432.1	175	3699
NC_006432.1	176	3740
NC_006432.1	177	3779
NC_006432.1	178	3868
NC_006432.1	179	3914
NC_006432.1	180	4005
NC_006432.1	181	4072
NC_006432.1	182	4070
NC_006432.1	183	4087
NC_006432.1	184	4115
NC_006432.1	185	4090
NC_006432.1	186	4066
NC_006432.1	187	4028
NC_006432.1	188	4098
NC_006432.1	189	4124
NC_006432.1	190	4178
NC_006432.1	191	4371
NC_006432.1	192	4397
NC_006432.1	193	5276
NC_006432.1	194	5277
NC_006432.1	195	5312
