#CHROM	POS	data/sample10/alignment.bam
NC_006432.1	1	57
NC_006432.1	2	73
NC_006432.1	3	79
NC_006432.1	4	82
NC_006432.1	5	82
NC_006432.1	6	83
NC_006432.1	7	84
NC_006432.1	8	86
NC_006432.1	9	89
NC_006432.1	10	91
NC_006432.1	11	91
NC_006432.1	12	96
NC_006432.1	13	100
NC_006432.1	14	106
NC_006432.1	15	107
NC_006432.1	16	108
NC_006432.1	17	110
NC_006432.1	18	116
NC_006432.1	19	124
NC_006432.1	20	126
NC_006432.1	21	132
NC_006432.1	22	134
NC_006432.1	23	134
NC_006432.1	24	161
NC_006432.1	25	161
NC_006432.1	26	166
NC_006432.1	27	166
NC_006432.1	28	167
NC_006432.1	29	167
NC_006432.1	30	172
NC_006432.1	31	177
NC_006432.1	32	178
NC_006432.1	33	179
NC_006432.1	34	189
NC_006432.1	35	191
NC_006432.1	36	191
NC_006432.1	37	199
NC_006432.1	38	201
NC_006432.1	39	203
NC_006432.1	40	206
NC_006432.1	41	222
NC_006432.1	42	247
NC_006432.1	43	265
NC_006432.1	44	336
NC_006432.1	45	441
NC_006432.1	46	474
NC_006432.1	47	488
NC_006432.1	48	523
NC_006432.1	49	539
NC_006432.1	50	545
NC_006432.1	51	555
NC_006432.1	52	586
NC_006432.1	53	599
NC_006432.1	54	617
NC_006432.1	55	624
NC_006432.1	56	634
NC_006432.1	57	649
NC_006432.1	58	770
NC_006432.1	59	795
NC_006432.1	60	797
NC_006432.1	61	807
NC_006432.1	62	855
NC_006432.1	63	862
NC_006432.1	64	864
NC_006432.1	65	871
NC_006432.1	66	879
NC_006432.1	67	914
NC_006432.1	68	917
NC_006432.1	69	915
NC_006432.1	70	952
NC_006432.1	71	972
NC_006432.1	72	975
NC_006432.1	73	979
NC_006432.1	74	965
NC_006432.1	75	961
NC_006432.1	76	955
NC_006432.1	77	948
NC_006432.1	78	954
NC_006432.1	79	954
NC_006432.1	80	974
NC_006432.1	81	978
NC_006432.1	82	1031
NC_006432.1	83	1032
NC_006432.1	84	1036
NC_006432.1	85	1038
NC_006432.1	86	1043
NC_006432.1	87	1053
NC_006432.1	88	1097
NC_006432.1	89	1096
NC_006432.1	90	1095
NC_006432.1	91	1094
NC_006432.1	92	1102
NC_006432.1	93	1113
NC_006432.1	94	1144
NC_006432.1	95	1158
NC_006432.1	96	1157
NC_006432.1	97	1164
NC_006432.1	98	1172
NC_006432.1	99	1175
NC_006432.1	100	1202
NC_006432.1	101	1201
NC_006432.1	102	1202
NC_006432.1	103	1202
NC_006432.1	104	1223
NC_006432.1	105	1235
NC_006432.1	106	1240
NC_006432.1	107	1248
NC_006432.1	108	1252
NC_006432.1	109	1246
NC_006432.1	110	1318
NC_006432.1	111	1363
NC_006432.1	112	1382
NC_006432.1	113	1408
NC_006432.1	114	1424
NC_006432.1	115	1440
NC_006432.1	116	1430
NC_006432.1	117	1429
NC_006432.1	118	1428
NC_006432.1	119	1394
NC_006432.1	120	1315
NC_006432.1	121	1304
NC_006432.1	122	1301
NC_006432.1	123	1271
NC_006432.1	124	1256
NC_006432.1	125	1290
NC_006432.1	126	1297
NC_006432.1	127	1287
NC_006432.1	128	1294
NC_006432.1	129	1295
NC_006432.1	130	1372
NC_006432.1	131	1408
NC_006432.1	132	1404
NC_006432.1	133	1304
NC_006432.1	134	1337
NC_006432.1	135	1466
NC_006432.1	136	1523
NC_006432.1	137	1486
NC_006432.1	138	1520
NC_006432.1	139	1557
NC_006432.1	140	1641
NC_006432.1	141	1645
NC_006432.1	142	1626
NC_006432.1	143	1649
NC_006432.1	144	1681
NC_006432.1	145	1647
NC_006432.1	146	1644
NC_006432.1	147	1656
NC_006432.1	148	1676
NC_006432.1	149	1753
NC_006432.1	150	1773
NC_006432.1	151	1775
NC_006432.1	152	1790
NC_006432.1	153	1787
NC_006432.1	154	1802
NC_006432.1	155	1906
NC_006432.1	156	1923
NC_006432.1	157	1877
NC_006432.1	158	1902
NC_006432.1	159	1922
NC_006432.1	160	1940
NC_006432.1	161	2008
NC_006432.1	162	2041
NC_006432.1	163	2015
NC_006432.1	164	2019
NC_006432.1	165	2042
NC_006432.1	166	2089
NC_006432.1	167	2099
NC_006432.1	168	2093
NC_006432.1	169	2103
NC_006432.1	170	2096
NC_006432.1	171	2144
NC_006432.1	172	2159
NC_006432.1	173	2155
NC_006432.1	174	2138
NC_006432.1	175	2128
NC_006432.1	176	2141
NC_006432.1	177	2173
NC_006432.1	178	2217
NC_006432.1	179	2246
NC_006432.1	180	2310
NC_006432.1	181	2353
NC_006432.1	182	2358
NC_006432.1	183	2366
NC_006432.1	184	2385
NC_006432.1	185	2330
NC_006432.1	186	2296
NC_006432.1	187	2282
NC_006432.1	188	2294
NC_006432.1	189	2319
NC_006432.1	190	2328
NC_006432.1	191	2412
NC_006432.1	192	2413
NC_006432.1	193	2804
NC_006432.1	194	2781
NC_006432.1	195	2787
NC_006432.1	196	2848
NC_006432.1	197	3157
NC_006432.1	198	3403
NC_006432.1	199	3460
NC_006432.1	200	3452
NC_006432.1	201	3482
NC_006432.1	202	3588
NC_006432.1	203	3701
NC_006432.1	204	3708
NC_006432.1	205	3647
NC_006432.1	206	3675
NC_006432.1	207	3708
NC_006432.1	208	3785
NC_006432.1	209	3817
NC_006432.1	210	3709
NC_006432.1	211	3695
NC_006432.1	212	3718
NC_006432.1	213	3702
NC_006432.1	214	3679
NC_006432.1	215	3609
NC_006432.1	216	3627
NC_006432.1	217	3617
NC_006432.1	218	3761
NC_006432.1	219	3794
NC_006432.1	220	3812
NC_006432.1	221	3842
NC_006432.1	222	3876
NC_006432.1	223	3886
NC_006432.1	224	3860
NC_006432.1	225	3877
NC_006432.1	226	3902
NC_006432.1	227	3892
NC_006432.1	228	3895
NC_006432.1	229	3951
NC_006432.1	230	3974
NC_006432.1	231	3962
NC_006432.1	232	3993
NC_006432.1	233	3975
NC_006432.1	234	4009
NC_006432.1	235	4069
NC_006432.1	236	4027
NC_006432.1	237	4051
NC_006432.1	238	4127
NC_006432.1	239	4135
NC_006432.1	240	4159
NC_006432.1	241	4134
NC_006432.1	242	4184
NC_006432.1	243	4192
NC_006432.1	244	4274
NC_006432.1	245	4342
NC_006432.1	246	4321
NC_006432.1	247	4385
NC_006432.1	248	4408
NC_006432.1	249	4433
NC_006432.1	250	4429
NC_006432.1	251	4431
NC_006432.1	252	4442
NC_006432.1	253	4442
NC_006432.1	254	4418
NC_006432.1	255	4433
NC_006432.1	256	4430
NC_006432.1	257	4520
NC_006432.1	258	4547
NC_006432.1	259	4543
NC_006432.1	260	4568
NC_006432.1	261	4569
NC_006432.1	262	4605
NC_006432.1	263	4630
NC_006432.1	264	4611
NC_006432.1	265	4632
NC_006432.1	266	4551
NC_006432.1	267	4576
NC_006432.1	268	4218
NC_006432.1	269	4239
NC_006432.1	270	4284
NC_006432.1	271	4225
NC_006432.1	272	3941
NC_006432.1	273	3755
NC_006432.1	274	3711
NC_006432.1	275	3851
NC_006432.1	276	3909
NC_006432.1	277	3818
NC_006432.1	278	3774
NC_006432.1	279	3782
NC_006432.1	280	3835
NC_006432.1	281	3854
NC_006432.1	282	4049
NC_006432.1	283	4062
NC_006432.1	284	4113
NC_006432.1	285	4168
NC_006432.1	286	4284
NC_006432.1	287	4587
NC_006432.1	288	4676
NC_006432.1	289	4735
NC_006432.1	290	4762
NC_006432.1	291	4959
NC_006432.1	292	4978
NC_006432.1	293	4876
NC_006432.1	294	4843
NC_006432.1	295	4967
NC_006432.1	296	5128
NC_006432.1	297	5085
NC_006432.1	298	5115
NC_006432.1	299	5087
NC_006432.1	300	5063
NC_006432.1	301	5055
NC_006432.1	302	5058
NC_006432.1	303	5058
NC_006432.1	304	4995
NC_006432.1	305	4852
NC_006432.1	306	4874
NC_006432.1	307	4844
NC_006432.1	308	4841
NC_006432.1	309	4794
NC_006432.1	310	4718
NC_006432.1	311	4718
NC_006432.1	312	4656
NC_006432.1	313	4563
NC_006432.1	314	4548
NC_006432.1	315	4508
NC_006432.1	316	4493
NC_006432.1	317	4433
NC_006432.1	318	4424
NC_006432.1	319	4303
NC_006432.1	320	4264
NC_006432.1	321	4243
NC_006432.1	322	4264
NC_006432.1	323	4248
NC_006432.1	324	4217
NC_006432.1	325	4252
NC_006432.1	326	4237
NC_006432.1	327	4208
NC_006432.1	328	4163
NC_006432.1	329	4153
NC_006432.1	330	4165
NC_006432.1	331	4129
NC_006432.1	332	4052
NC_006432.1	333	4030
NC_006432.1	334	4064
NC_006432.1	335	4237
NC_006432.1	336	4243
NC_006432.1	337	4291
NC_006432.1	338	4260
NC_006432.1	339	4514
NC_006432.1	340	4596
NC_006432.1	341	4701
NC_006432.1	342	4724
NC_006432.1	343	4714
NC_006432.1	344	4824
NC_006432.1	345	4840
NC_006432.1	346	4878
NC_006432.1	347	4883
NC_006432.1	348	4907
NC_006432.1	349	4928
NC_006432.1	350	4771
NC_006432.1	351	4799
NC_006432.1	352	4820
NC_006432.1	353	4880
NC_006432.1	354	5160
NC_006432.1	355	5158
NC_006432.1	356	5131
NC_006432.1	357	4918
NC_006432.1	358	4863
NC_006432.1	359	4766
NC_006432.1	360	4765
NC_006432.1	361	4645
NC_006432.1	362	4321
NC_006432.1	363	4217
NC_006432.1	364	4152
NC_006432.1	365	4191
NC_006432.1	366	3980
NC_006432.1	367	3983
NC_006432.1	368	3998
NC_006432.1	369	3998
NC_006432.1	370	3864
NC_006432.1	371	3668
NC_006432.1	372	3667
NC_006432.1	373	3821
NC_006432.1	374	3863
NC_006432.1	375	3969
NC_006432.1	376	3939
NC_006432.1	377	3947
NC_006432.1	378	3988
NC_006432.1	379	4025
NC_006432.1	380	4139
NC_006432.1	381	4131
NC_006432.1	382	4133
NC_006432.1	383	4180
NC_006432.1	384	4203
NC_006432.1	385	4240
NC_006432.1	386	4237
NC_006432.1	387	4276
NC_006432.1	388	4299
NC_006432.1	389	4330
NC_006432.1	390	4346
NC_006432.1	391	4343
NC_006432.1	392	4337
NC_006432.1	393	4406
NC_006432.1	394	4583
NC_006432.1	395	4556
NC_006432.1	396	4689
NC_006432.1	397	4604
NC_006432.1	398	4653
NC_006432.1	399	4665
NC_006432.1	400	4718
NC_006432.1	401	4847
NC_006432.1	402	5038
NC_006432.1	403	5092
NC_006432.1	404	5140
NC_006432.1	405	5123
NC_006432.1	406	5275
NC_006432.1	407	5414
NC_006432.1	408	5486
NC_006432.1	409	5540
NC_006432.1	410	5350
NC_006432.1	411	5392
NC_006432.1	412	5340
NC_006432.1	413	5401
NC_006432.1	414	5161
NC_006432.1	415	5040
NC_006432.1	416	4961
NC_006432.1	417	5011
NC_006432.1	418	5074
NC_006432.1	419	4952
NC_006432.1	420	4949
NC_006432.1	421	4928
NC_006432.1	422	4945
NC_006432.1	423	4943
NC_006432.1	424	4998
NC_006432.1	425	5024
NC_006432.1	426	4908
NC_006432.1	427	4856
NC_006432.1	428	4725
NC_006432.1	429	4417
NC_006432.1	430	4362
NC_006432.1	431	4373
NC_006432.1	432	4411
NC_006432.1	433	4360
NC_006432.1	434	4333
NC_006432.1	435	4287
NC_006432.1	436	4268
NC_006432.1	437	4389
